what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513252243854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1513252283675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1513252283887
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513252285560
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513252287080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1513252287649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513252288464
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513252290218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1513252388281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513252389352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252476179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252476857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513252514840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252521786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252784506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513252789360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252790013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252840188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1513252842861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513252849987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513252850799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252851365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252947566
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513252949825
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513252953396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252958489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252959228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513252979202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1513252981081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252981941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252982582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252984300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252984795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513252990358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513252998186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252998693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513252999281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513253010070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513253010611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513253011224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513253012492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513253013382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513253061505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1513253063121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1513253063867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1513253064253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1513253065021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513253077495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513253079241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513253098386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1513253099921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1513253100556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1513253101303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1513253102102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513253102892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513253104906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513253147051
